Polities,Volunteers,Languages,Language Count,Principal Languages,Immigrant Languages,Duplicate Immigrant Languages,Geographic Note,Nationally Official Languages,Nationally Official Names,Nationally Official Data,Regionally Official Languages,Regionally Official Names,Regionally Official Data,Recognized Languages,Territories,Territory Count,Continent,Language Count Details,Videos Recorded,Corporate Sponsorship,Content resources,Poly Early Access,ISO 3166,Latitude,Longitude,Coordinates,Geocode
Turkmenistan,,"chg,tuk",2,tuk,"Armenian (32,000), Bashkort (2,610), Belarusan (5,290), Dargwa (1,600), Erzya (3,490), Georgian (1,050), Iranian Persian (8,000), Karakalpak (2,540), Kazakh (88,000), Korean (1,000), Lak (1,590), Lezgi (10,400), Lithuanian (220), North Azerbaijani (33,000), Ossetic (1,890), Romanian (1,560), Russian (349,000), Tabassaran (180), Tajiki (1,280), Tatar (40,400), Ukrainian (37,100)","Armenian (32,000), Bashkort (2,610), Belarusan (5,290), Dargwa (1,600), Erzya (3,490), Georgian (1,050), Iranian Persian (8,000), Karakalpak (2,540), Kazakh (88,000), Korean (1,000), Lak (1,590), Lezgi (10,400), Lithuanian (220), North Azerbaijani (33,000), Ossetic (1,890), Romanian (1,560), Russian (349,000), Tabassaran (180), Tajiki (1,280), Tatar (40,400), Ukrainian (37,100)",,"rus,tuk","Russian, Turkmen","Turkmen, Russian",,,,,,0,Eurasia,"The number of individual languages listed for Turkmenistan is 5. Of these, 4 are living and 1 is extinct. Of the living languages, 1 is institutional, 1 is developing, and 2 are vigorous.",,,,,TM,38.969719,59.556278,"38.969719,59.556278",🔵 eyJpIjoiMzguOTY5NzE5LDU5LjU1NjI3OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjM4Ljk2OTcxOSwibG5nIjo1OS41NTYyNzh9LCJlIjowfQ==
Tuvalu,,tvl,1,"eng,tvl",,,,"tvl,eng","Tuvaluan, English","English, Tuvaluan",,,,,,0,Oceania,"The number of individual languages listed for Tuvalu is 3. All are living languages. Of these, 2 are institutional and 1 is developing.",,,,,TV,-7.109535,177.64933,"-7.109535,177.64933",🔵 eyJpIjoiLTcuMTA5NTM1LDE3Ny42NDkzMyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOi03LjEwOTUzNSwibG5nIjoxNzcuNjQ5MzN9LCJlIjowfQ==
Uzbekistan,,"auz,kaa,uzb,uzn",4,"uzn,rus","Armenian (50,000), Bashkort (35,000), Belarusan (29,000), Chuvash (8,870), Dargwa (1,340), Dungan (1,400), Erzya (14,200), Georgian (4,090), Iranian Persian (31,100), Karachay-Balkar (610), Korean (174,000), Kyrgyz (176,000), Lak (1,760), Lezgi (1,590), Lithuanian (1,040), Nogai (150), North Azerbaijani (44,000), Ossetic (6,000), Parya (1,000), Romanian (3,150), Standard German (40,000), Tabassaran (220), Tatar (468,000), Turkmen (228,000), Ukrainian (153,000), Uyghur (36,000)","Armenian (50,000), Bashkort (35,000), Belarusan (29,000), Chuvash (8,870), Dargwa (1,340), Dungan (1,400), Erzya (14,200), Georgian (4,090), Iranian Persian (31,100), Karachay-Balkar (610), Korean (174,000), Kyrgyz (176,000), Lak (1,760), Lezgi (1,590), Lithuanian (1,040), Nogai (150), North Azerbaijani (44,000), Ossetic (6,000), Parya (1,000), Romanian (3,150), Standard German (40,000), Tabassaran (220), Tatar (468,000), Turkmen (228,000), Ukrainian (153,000), Uyghur (36,000)",,"rus,uzb","Russian, Uzbek","Uzbek, Russian",,,,,,0,Eurasia,"The number of individual languages listed for Uzbekistan is 9. All are living languages. Of these, 2 are institutional, 5 are developing, 1 is vigorous, and 1 is dying.",,,,,UZ,41.377491,64.585262,"41.377491,64.585262",🔵 eyJpIjoiNDEuMzc3NDkxLDY0LjU4NTI2MiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQxLjM3NzQ5MSwibG5nIjo2NC41ODUyNjJ9LCJlIjowfQ==
Vatican State,,lat,1,"ita,lat",,,Smallest country in the world.,"ita,lat","Italian, Latin","Latin, Italian",,,,,,0,Eurasia,"The number of individual languages listed for Vatican State is 2. All are living languages. Of these, 2 are institutional.",,,,,VA,41.902916,12.453389,"41.902916,12.453389",🔵 eyJpIjoiNDEuOTAyOTE2LDEyLjQ1MzM4OSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQxLjkwMjkxNiwibG5nIjoxMi40NTMzODl9LCJlIjowfQ==
Venezuela,,"aoc,bvv,bae,cuo,ciy,car,gct,guu,gae,jru,mch,mcg,mht,pev,pbh,pbg,pid,spc,tmz,vsl,wpc,wba,xsu,yvt,yau,yar,yae",27,spa,"Arabic (110,000), Chinese (400,000), English (20,000), Inga (4,000), Portuguese (254,000)","Arabic (110,000), Chinese (400,000), English (20,000), Inga (4,000), Portuguese (254,000)",,spa,Spanish,Spanish,,,,,"Amazonas_VE, Anzoátegui_VE, Apure_VE, Aragua_VE, Barinas_VE, Bolívar_VE, Carabobo_VE, Cojedes_VE, Delta Amacuro_VE, Falcón_VE,Guárico_VE, Lara_VE, Mérida_VE, Miranda_VE, Monagas_VE, Nueva Esparta_VE, Portuguesa_VE, Sucre_VE, Táchira_VE, Trujillo_VE, Vargas_VE, Yaracuy_VE, Zulia_VE,Distrito Federal_VE,Federal Dependencies of Venezuela_VE",25,Americas,"The number of individual languages listed for Venezuela is 47. Of these, 44 are living and 3 are extinct. Of the living languages, 1 is institutional, 4 are developing, 7 are vigorous, 16 are in trouble, and 16 are dying.",,,,,VE,6.42375,-66.58973,"6.42375,-66.58973",🔵 eyJpIjoiNi40MjM3NSwtNjYuNTg5NzMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo2LjQyMzc1LCJsbmciOi02Ni41ODk3M30sImUiOjB9
Wallis and Futuna,,"fud,wls",2,,,,,,,,,,,,,0,,,,,,,WF,-13.768752,-177.156097,"-13.768752,-177.156097",🔵 eyJpIjoiLTEzLjc2ODc1MiwtMTc3LjE1NjA5NyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOi0xMy43Njg3NTIsImxuZyI6LTE3Ny4xNTYwOTd9LCJlIjowfQ==
Yemen,,"ayn,ayh,acq,gdq,sqt",5,arb,"Egyptian Spoken Arabic (10,000), Hindi (233,000), Somali (679,000)","Egyptian Spoken Arabic (10,000), Hindi (233,000), Somali (679,000)",,arb,"Arabic, Standard",Arabic,,,,,,0,Eurasia,"The number of individual languages listed for Yemen is 10. All are living languages. Of these, 1 is institutional, 5 are vigorous, 1 is in trouble, and 3 are dying.",,,,,YE,15.552727,48.516388,"15.552727,48.516388",🔵 eyJpIjoiMTUuNTUyNzI3LDQ4LjUxNjM4OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjE1LjU1MjcyNywibG5nIjo0OC41MTYzODh9LCJlIjowfQ==
Zambia,,"auh,bem,bwc,ilb,kqn,lam,leh,lyn,leb,lun,lue,loz,mgr,mxo,mwn,mho,nka,nse,sby,sie,shq,sta,toi,ttl,zsl",25,eng,"Mandarin Chinese (20,000), Ndebele (5,800), Portuguese (2,000), Serbian (2,000), Urdu","Mandarin Chinese (20,000), Ndebele (5,800), Portuguese (2,000), Serbian (2,000), Urdu",,eng,English,English,,,,,,0,Africa,"The number of individual languages listed for Zambia is 46. All are living languages. Of these, 13 are institutional, 17 are developing, 12 are vigorous, and 4 are in trouble.",,,,,ZM,-13.133897,27.849332,"-13.133897,27.849332",🔵 eyJpIjoiLTEzLjEzMzg5NywyNy44NDkzMzIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjotMTMuMTMzODk3LCJsbmciOjI3Ljg0OTMzMn0sImUiOjB9
South Korea,,"kvk,kor",2,kor,"English (63,600), Mandarin Chinese (181,000)","English (63,600), Mandarin Chinese (181,000)",,kor,Korean,Korean,,,,,,0,Eurasia,"The number of individual languages listed for Korea, South is 2. All are living languages. Of these, 2 are institutional.","Suseong_20140320_kor,Alaric_20171103_afr",,,,KR,35.907757,127.766922,"35.907757,127.766922",🔵 eyJpIjoiMzUuOTA3NzU3LDEyNy43NjY5MjIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNS45MDc3NTcsImxuZyI6MTI3Ljc2NjkyMn0sImUiOjB9
Croatia,,"csq,hrv,ist,ruo",4,hrv,"Bulgarian (330), Macedonian (4,270), Polish (570), Romanian (480), Russian (910), Standard German (2,900), Tosk Albanian (15,100)","Bulgarian (330), Macedonian (4,270), Polish (570), Romanian (480), Russian (910), Standard German (2,900), Tosk Albanian (15,100)",,hrv,Croatian,Croatian,"rue,slk,ces,hun,srp,ita","Rusyn, Slovak, Czech, Hungarian, Serbian, Italian","Italian, Serbian, Hungarian, Czech, Slovak, Pannonian Rusyn","Romani, Slovenian, Istro-Romanian",,0,Eurasia,"The number of individual languages listed for Croatia is 15. All are living languages. Of these, 2 are institutional, 9 are developing, 2 are vigorous, and 2 are in trouble.",Aneli_20170425_eng+hrv+fra+spa+por,,,,HR,45.1,15.2,"45.1,15.2",🔵 eyJpIjoiNDUuMSwxNS4yIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDUuMSwibG5nIjoxNS4yfSwiZSI6MH0=
Singapore,,"mbf,sls,-sgl",3,"eng,mbf","Japanese (4,940), Korean (5,200), Sylheti, Thai (5,650), Urdu (3,000)","Japanese (4,940), Korean (5,200), Sylheti, Thai (5,650), Urdu (3,000)",,"tam,msa,zho,eng","Tamil, Malay, Chinese, English","English, Chinese, Malay, Tamil",,,,,,0,Eurasia,"The number of individual languages listed for Singapore is 24. All are living languages. Of these, 5 are institutional, 7 are developing, 1 is vigorous, 10 are in trouble, and 1 is dying.",Fanny_20160127_rup,,,,SG,1.352083,103.819836,"1.352083,103.819836",🔵 eyJpIjoiMS4zNTIwODMsMTAzLjgxOTgzNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjEuMzUyMDgzLCJsbmciOjEwMy44MTk4MzZ9LCJlIjowfQ==
Slovakia,,"slk,svk",2,slk,"Bulgarian (1,180), Czech (44,600)","Bulgarian (1,180), Czech (44,600)",,"urk,rue,rom,deu,pol,hrv,ces,bul,hun,slk","Urak Lawoi’, Rusyn, Romany, German, Standard, Polish, Croatian, Czech, Bulgarian, Hungarian, Slovak","Slovak, Hungarian, Bulgarian, Czech, Croatian, Polish, German, Romani, Rusyn, Ukrainian",,,,,,0,Eurasia,"The number of individual languages listed for Slovakia is 10. All are living languages. Of these, 2 are institutional, 6 are developing, and 2 are vigorous.",Jan_20170609_nld,,,,SK,48.669026,19.699024,"48.669026,19.699024",🔵 eyJpIjoiNDguNjY5MDI2LDE5LjY5OTAyNCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjY2OTAyNiwibG5nIjoxOS42OTkwMjR9LCJlIjowfQ==
Latvia,,"lvs,liv,ltg,lsl,lav",5,"rus,lvs","Belarusan (105,000), Erzya (900), Lithuanian (35,000), Polish (57,000), Standard Estonian (3,000), Tatar (5,000), Ukrainian (78,000)","Belarusan (105,000), Erzya (900), Lithuanian (35,000), Polish (57,000), Standard Estonian (3,000), Tatar (5,000), Ukrainian (78,000)",,lav,Latvian,Latvian,,,,,,0,Eurasia,"The number of individual languages listed for Latvia is 7. All are living languages. Of these, 2 are institutional, 3 are developing, 1 is vigorous, and 1 is dying.",Marks_20140502_lvs,,,,LV,56.879635,24.603189,"56.879635,24.603189",🔵 eyJpIjoiNTYuODc5NjM1LDI0LjYwMzE4OSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjU2Ljg3OTYzNSwibG5nIjoyNC42MDMxODl9LCJlIjowfQ==
Palau,,"pau,sov,tox",3,eng,,,,"pau,eng","Palauan, English","English, Palauan","jpn,tox,sov","Japanese, Tobian, Sonsorol","Sonsorolese, Tobian, Japanese",,,0,Oceania,"The number of individual languages listed for Palau is 5. All are living languages. Of these, 2 are institutional, 1 is developing, 1 is in trouble, and 1 is dying.",Oluchel_20160824_pau,,,,PW,7.51498,134.58252,"7.51498,134.58252",🔵 eyJpIjoiNy41MTQ5OCwxMzQuNTgyNTIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo3LjUxNDk4LCJsbmciOjEzNC41ODI1Mn0sImUiOjB9
Solomon Islands,,"alu,apb,aud,aua,aia,agw,baa,blp,brr,blb,bxa,bvd,bvc,bgt,drr,dor,faf,far,gli,gri,ghn,gga,gmb,hoa,jaj,kzk,ksg,kkk,kji,kwf,kwd,lvk,lgu,lgr,llu,lgl,lgb,lga,mte,mlu,mln,mrn,mpr,mvo,mnv,nke,ntu,ngr,nlz,nfl,nlg,ojv,ora,piv,pis,rri,rug,rsi,sky,svs,stn,sbb,tlr,tkw,tqu,tkp,tva,tnx,tbe,uge,utp,vrs,vnk",73,eng,"Chinese (1,000)","Chinese (1,000)",,eng,English,English,,,,,,0,Oceania,"The number of individual languages listed for Solomon Islands is 75. Of these, 71 are living and 4 are extinct. Of the living languages, 3 are institutional, 27 are developing, 25 are vigorous, 8 are in trouble, and 8 are dying.","Michael_20171004_far,Michael_20171004_mlu,Patricia_20171004_ntu",Bolloré Africa Logistics,,,SB,-9.64571,160.156194,"-9.64571,160.156194",🔵 eyJpIjoiLTkuNjQ1NzEsMTYwLjE1NjE5NCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOi05LjY0NTcxLCJsbmciOjE2MC4xNTYxOTR9LCJlIjowfQ==
Nepal,,"aph,bmj,byw,byh,brd,bhj,bap,cuw,cdm,cur,ctn,chx,drq,dre,dus,dhw,dty,dhi,dry,emg,gds,gvr,ght,ghh,ghe,ggn,hut,jee,jus,jhs,jul,jml,kgj,kgg,kzq,kte,kyv,klr,kle,kkt,kra,kxl,kjl,kip,kif,loy,luu,lii,lif,lbr,lhm,lmh,lrr,mrd,mjz,muk,mgp,new,nep,npa,npi,ncd,nmm,nao,nsp,ola,plp,pum,phw,raf,rab,rjs,rji,rav,rau,raq,raa,syw,skj,suz,soi,smm,taj,tmk,tsf,tkt,tdh,tdg,tcn,tij,thw,ttz,ths,thr,thl,thf,the,tge,thq,vay,wme,wly,xsr,ybi,ybh,scp",106,nep,"English (2,030), Magahi (35,600), Oriya (580), Sindhi (520)","English (2,030), Magahi (35,600), Oriya (580), Sindhi (520)",,nep,Nepali,Nepali,,,,,"Province No. 1_NP,Province No. 2_NP,Province No. 3_NP,Province No. 4_NP,Province No. 5_NP,Province No. 6_NP,Province No. 7_NP",7,Eurasia,"The number of individual languages listed for Nepal is 122. Of these, 120 are living and 2 are extinct. Of the living languages, 7 are institutional, 21 are developing, 29 are vigorous, 55 are in trouble, and 8 are dying.",Sanjib_20151001_thq,,,,NP,28.394857,84.124008,"28.394857,84.124008",🔵 eyJpIjoiMjguMzk0ODU3LDg0LjEyNDAwOCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjI4LjM5NDg1NywibG5nIjo4NC4xMjQwMDh9LCJlIjowfQ==
New Zealand,,"mri,nzs",2,"eng,mri","Afrikaans (27,400), Arabic (4,000), Fijian (3,090), French (49,100), Hindi (66,300), Japanese (3,000), Korean (26,400), Mandarin Chinese (52,300), Niue (5,690), Pukapuka (1,050), Rakahanga-Manihiki (2,500), Rarotongan (25,000), Samoan (86,400), Spanish (27,000), Standard German (36,600), Tagalog (29,000), Tahitian (260), Tokelauan (1,740), Tongan (31,800), Tuvaluan (600), Yue Chinese (44,600)","Afrikaans (27,400), Arabic (4,000), Fijian (3,090), French (49,100), Hindi (66,300), Japanese (3,000), Korean (26,400), Mandarin Chinese (52,300), Niue (5,690), Pukapuka (1,050), Rakahanga-Manihiki (2,500), Rarotongan (25,000), Samoan (86,400), Spanish (27,000), Standard German (36,600), Tagalog (29,000), Tahitian (260), Tokelauan (1,740), Tongan (31,800), Tuvaluan (600), Yue Chinese (44,600)",,"mri,eng","Maori, English","English, Maori","tkl,niu,nzs,rar","Tokelauan, Niue, New Zealand Sign Language, Rarotongan","Cook Islands Maori, New Zealand Sign Language, Niuean, Tokelauan",,"Tokelau_NZ,Cook Islands_NZ,Niue_NZ",3,Oceania,"The number of individual languages listed for New Zealand is 4. All are living languages. Of these, 1 is institutional, 1 is developing, and 2 are in trouble.",SisterCookson_20161025_mri,,,,NZ,-40.900557,174.885971,"-40.900557,174.885971",🔵 eyJpIjoiLTQwLjkwMDU1NywxNzQuODg1OTcxIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6LTQwLjkwMDU1NywibG5nIjoxNzQuODg1OTcxfSwiZSI6MH0=
Azerbaijan,,"azj,bdk,kry,kjj,kjf,tly,tkr,ttt,udi",9,"rus,azj","Assyrian Neo-Aramaic (1,230), Belarusian (5,210), Dargwa (860), Erzya (1,150), Georgian (16,300), Iranian Persian (1,200), Karachay-Balkar (180), Korean (1,000), Lak (1,210), Lishán Didán (100), Ossetic (2,520), Polish (1,260), Romanian (1,400), South Azerbaijani (248,000), Tabassaran (280), Tatar (31,800), Turkish (18,000), Ukrainian (32,000)","Assyrian Neo-Aramaic (1,230), Belarusian (5,210), Dargwa (860), Erzya (1,150), Georgian (16,300), Iranian Persian (1,200), Karachay-Balkar (180), Korean (1,000), Lak (1,210), Lishán Didán (100), Ossetic (2,520), Polish (1,260), Romanian (1,400), South Azerbaijani (248,000), Tabassaran (280), Tatar (31,800), Turkish (18,000), Ukrainian (32,000)",Largest country in Caucasus.,aze,Azerbaijani,Azerbaijani,,,,,,0,Eurasia,"The number of individual languages listed for Azerbaijan is 17. All are living languages. Of these, 3 are institutional, 2 are developing, 2 are vigorous, and 10 are in trouble.","Anonymous_20141215_udi,Anonymous_20141215_tkr,Anonymous_20151114_ttt,Anonymous_20150924_jdt,Isayev_20141029_ava,Tarlan_20140729_azj",,,,AZ,40.143105,47.576927,"40.143105,47.576927",🔵 eyJpIjoiNDAuMTQzMTA1LDQ3LjU3NjkyNyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQwLjE0MzEwNSwibG5nIjo0Ny41NzY5Mjd9LCJlIjowfQ==
Georgia,,"abk,bbl,bhn,kat,sva,uum,xmf",7,"rus,kat","Greek (38,000), Lezgi (3,650), Lishán Didán (120), Pontic (120,000), Tatar (3,100), Turkish (3,100), Udi (500), Ukrainian (52,000)","Greek (38,000), Lezgi (3,650), Lishán Didán (120), Pontic (120,000), Tatar (3,100), Turkish (3,100), Udi (500), Ukrainian (52,000)",,kat,Georgian,Georgian,,,,,,0,Eurasia,"The number of individual languages listed for Georgia is 19. All are living languages. Of these, 3 are institutional, 5 are developing, 2 are vigorous, and 9 are in trouble.","Anonymous_20141215_sva,Valerian_20151114_xmf",,Revaz Orbetishvili,Revaz Orbetishvili,GE,42.315407,43.356892,"42.315407,43.356892",🔵 eyJpIjoiNDIuMzE1NDA3LDQzLjM1Njg5MiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQyLjMxNTQwNywibG5nIjo0My4zNTY4OTJ9LCJlIjowfQ==
Ethiopia,,"amh,amf,alw,arv,awn,aiw,ahg,aar,agj,bsw,bst,bxe,bwo,bji,bcq,cra,drs,doz,dox,dwr,dim,dsh,eth,gru,gyl,gdl,gwd,gof,gaz,gax,guk,gez,gmv,hae,hdy,hoz,har,ior,jnj,kmq,ktb,kqy,kxh,kxc,kcx,kbr,liq,lgn,mfx,mys,mym,myf,mdy,mdx,myo,mvz,mpe,moy,muz,noz,nnj,oyd,orm,rer,sze,suq,stv,sid,sbf,she,sgw,tsb,tir,woy,wle,wti,wal,xwg,xan,zwa,zay",81,amh,"Kunama (7,430)","Kunama (7,430)",,"har,eng,guk,kun,sid,wal,aar,tir,som,orm,amh","Harari, English, Gumuz, Kunama, Sidamo, Wolaytta, Afar, Tigrigna, Somali, Oromo, Amharic","Amharic, Oromifa, Somali, Tigrigna, Afar, Wolayta, Sidama, Kunama, Benshangul, Gumuz, English, Harari",,,,,"Afar_ET, Amhara_ET, Benishangul-Gumuz_ET, Gambela_ET, Harari_ET, Oromia_ET, Somali_ET,"" Southern Nations, Nationalities, and Peoples' Region_ET"", Tigray_ET,Addis Ababa_ET,Dire Dawa_ET",11,Africa,"The number of individual languages listed for Ethiopia is 89. Of these, 87 are living and 2 are extinct. Of the living languages, 14 are institutional, 28 are developing, 28 are vigorous, 12 are in trouble, and 5 are dying.",Yabi_20161001_amh,,,,ET,9.145,40.489673,"9.145,40.489673",🔵 eyJpIjoiOS4xNDUsNDAuNDg5NjczIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6OS4xNDUsImxuZyI6NDAuNDg5NjczfSwiZSI6MH0=
Pakistan,,"aeq,bal,btv,bft,bsk,brh,bdz,bcc,bhe,bgp,bgn,clh,deh,dml,dmk,gjk,gwf,gwc,gig,ghr,ggg,hnd,hno,jnd,jdg,kls,kvx,kbu,khw,lrk,lss,lah,mki,mvy,mby,mve,oru,odk,plk,pus,pks,pbu,pst,pnb,phr,phl,skr,scl,sbn,snd,shd,trw,urd,ush,vgr,wne,xhe,xka,ydg",59,"urd,eng","Arabic (122,000), Chinese (6,000), Parsi (20,000), Rohingya (200,000), Southern Uzbek (50,000), Uyghur","Arabic (122,000), Chinese (6,000), Parsi (20,000), Rohingya (200,000), Southern Uzbek (50,000), Uyghur",,"eng,urd","English, Urdu","Urdu, English",snd,Sindhi,Sindhi,,"Balochistan_PK, Khyber Pakhtunkhwa_PK, Punjab_PK, Sindh_PK,Islamabad Capital Territory_PK, Azad Kashmir_PK,Gilgit-Baltistan_PK,Federally Administered Tribal Areas_PK",8,Eurasia,"The number of individual languages listed for Pakistan is 72. All are living languages. Of these, 6 are institutional, 18 are developing, 38 are vigorous, 8 are in trouble, and 2 are dying.",Zaeem_20160721_hnd+pbu,,,,PK,30.375321,69.345116,"30.375321,69.345116",🔵 eyJpIjoiMzAuMzc1MzIxLDY5LjM0NTExNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMwLjM3NTMyMSwibG5nIjo2OS4zNDUxMTZ9LCJlIjowfQ==
Mozambique,"Dércio_Ernesto_,Aldade__20140819,AfroAmado__20141007","bwg,cwb,cce,chw,dmx,eko,llb,mzy,mgh,mhm,mny,nyu,ndc,nte,ngl,phm,rng,seh,tsc,twx,twl,tke,toh,vmr,vmk,vmw,wmw,xsq,xmc,ymk",30,por,"English (1,400), French (1,000), Greek (6,000), Gujarati (20,000), Kabuverdianu (1,000), Korean (20,000), Mandarin Chinese (7,000), Romanian (600), Russian (2,000), Standard German (2,000)","English (1,400), French (1,000), Greek (6,000), Gujarati (20,000), Kabuverdianu (1,000), Korean (20,000), Mandarin Chinese (7,000), Romanian (600), Russian (2,000), Standard German (2,000)",,por,Portuguese,Portuguese,,,,,,0,Africa,"The number of individual languages listed for Mozambique is 43. All are living languages. Of these, 2 are institutional, 23 are developing, and 18 are vigorous.","AfroAmado_20141007_por+seh,Aldade_20140819_por+chw,Leonhard_20141023_swa",,,,MZ,-18.665695,35.529562,"-18.665695,35.529562",🔵 eyJpIjoiLTE4LjY2NTY5NSwzNS41Mjk1NjIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjotMTguNjY1Njk1LCJsbmciOjM1LjUyOTU2Mn0sImUiOjB9
United Arab Emirates,"James_Puotyal_20171103,Alexis__20130706",ssh,1,"arb,eng","Bengali (70,000), Danish (160), Egyptian Spoken Arabic (100,000), French (250), Greek (100), Italian (400), Japanese (1,300), Malayalam (300,000), Omani Spoken Arabic (80,000), Polish (100), Serbian (100), Sinhala (25,000), Somali (46,400), Soqotri (7,000), Southern Pashto (26,100), Standard German (1,300), Swahili (2,500), Tagalog (80,000), Thai (3,000), Turkish (750)","Bengali (70,000), Danish (160), Egyptian Spoken Arabic (100,000), French (250), Greek (100), Italian (400), Japanese (1,300), Malayalam (300,000), Omani Spoken Arabic (80,000), Polish (100), Serbian (100), Sinhala (25,000), Somali (46,400), Soqotri (7,000), Southern Pashto (26,100), Standard German (1,300), Swahili (2,500), Tagalog (80,000), Thai (3,000), Turkish (750)",,arb,"Arabic, Standard",Arabic,,,,,"Abu Dhabi*_AE, Ajman_AE, Dubai_AE, Fujairah_AE, Ras al-Khaimah_AE, Sharjah_AE",6,Eurasia,"The number of individual languages listed for United Arab Emirates is 7. All are living languages. Of these, 3 are institutional, 3 are developing, and 1 is vigorous.",,,,,AE,23.424076,53.847818,"23.424076,53.847818",🔵 eyJpIjoiMjMuNDI0MDc2LDUzLjg0NzgxOCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjIzLjQyNDA3NiwibG5nIjo1My44NDc4MTh9LCJlIjowfQ==
Niger,"Orsi_Jenei_,Ali__20150626","bms,dje,fuq,fuh,krt,kby,twq,tda,thz,ttq",10,fra,,,,"dje,kau,gux,ful,hau,fra,tzm","Zarma, Kanuri, Gourmanchéma, Fulah, Hausa, French, Tamazight, Central Atlas","French, Hausa, Fulfulde, Gulmancema, Kanuri, Zarma, Tamazight
",,,,,,0,Africa,"The number of individual languages listed for Niger is 21. All are living languages. Of these, 4 are institutional, 7 are developing, 9 are vigorous, and 1 is in trouble.",Ali_20150626_hau+kau,,,,NE,17.607789,8.081666,"17.607789,8.081666",🔵 eyJpIjoiMTcuNjA3Nzg5LDguMDgxNjY2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MTcuNjA3Nzg5LCJsbmciOjguMDgxNjY2fSwiZSI6MH0=
Serbia,"Michael_Nejeschleba_20170609,Dragan__20150904,Anica_Arsenovic_20171122","hbs,rmo,rmn,rsb,srp,ysl",6,"srp,hun","Macedonian (12,700), Polish (25,000), Russian (50,000), Turkish (60,000), Ukrainian (2,960)","Macedonian (12,700), Polish (25,000), Russian (50,000), Turkish (60,000), Ukrainian (2,960)",,srp,Serbian,Serbian,"rup,ukr,slk,rue,ron,rom,mkd,hun,deu,ces,hrv,hbs,bul,bos,sqi","Aromanian, Ukrainian, Slovak, Rusyn, Romanian, Romany, Macedonian, Hungarian, German, Standard, Czech, Croatian, Serbo-Croatian, Bulgarian, Bosnian, Albanian","Albanian, Bosnian, Bulgarian, Bunjevac, Croatian, Czech, German, Hungarian, Macedonian, Romani, Romanian, Pannonian Rusyn, SlovakUkrainian, Vlach",,,0,Eurasia,"The number of individual languages listed for Serbia is 15. All are living languages. Of these, 7 are institutional, 4 are developing, and 4 are vigorous.",Jovana_20130901_srp,,,,RS,44.016521,21.005859,"44.016521,21.005859",🔵 eyJpIjoiNDQuMDE2NTIxLDIxLjAwNTg1OSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ0LjAxNjUyMSwibG5nIjoyMS4wMDU4NTl9LCJlIjowfQ==
